,LC_R,Rolandic_Oper_R,Occipital_Inf_R,Cerebellum_3_R,Raphe_D,Precuneus_R,Lingual_R,Vermis_6,Frontal_Inf_Orb_2_R,Thal_PuM_L,Temporal_Pole_Mid_R,SN_pc_L,Paracentral_Lobule_R,Frontal_Sup_2_R,Parietal_Inf_L,Heschl_L,Thal_AV_L,ParaHippocampal_L,Precentral_L,Parietal_Inf_R,OFClat_R,Temporal_Inf_L,ACC_sub_R,Rolandic_Oper_L,Hippocampus_L,Raphe_M,Angular_L,Temporal_Pole_Sup_R,Temporal_Inf_R,ACC_pre_L,Calcarine_R,ACC_sup_L,Vermis_9,Temporal_Mid_R,Thal_VA_R,OFCant_L,Hippocampus_R,Putamen_R,OFClat_L,OFCmed_R,LC_L,Thal_PuL_L,Heschl_R,Frontal_Inf_Oper_L,Calcarine_L,Frontal_Inf_Tri_L,OFCmed_L,Thal_PuM_R,Insula_L,Cerebellum_9_L,Thal_Re_R,Supp_Motor_Area_L,Vermis_3,N_Acc_L,ACC_sub_L,Thal_VPL_L,Cerebellum_4_5_R,ACC_pre_R,Frontal_Inf_Tri_R,Precentral_R,Rectus_R,Thal_MGN_L,Frontal_Mid_2_L,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Vermis_7,Frontal_Med_Orb_R,Thal_PuA_R,Occipital_Inf_L,Caudate_L,Red_N_R,Thal_PuA_L,Lingual_L,Vermis_4_5,Red_N_L,Thal_MDl_R,Cerebellum_Crus2_R,Occipital_Mid_R,Rectus_L,OFCpost_R,Thal_LP_L,SN_pr_L,Precuneus_L,Cingulate_Post_R,Temporal_Pole_Mid_L,OFCant_R,Fusiform_L,Thal_IL_R,Frontal_Mid_2_R,Thal_IL_L,Angular_R,Thal_MGN_R,Parietal_Sup_R,SupraMarginal_L,Paracentral_Lobule_L,Cingulate_Post_L,SN_pr_R,Amygdala_R,Amygdala_L,Cerebellum_4_5_L,Temporal_Pole_Sup_L,Temporal_Sup_R,Thal_Re_L,Cerebellum_10_L,Thal_MDm_R,Frontal_Sup_Medial_L,Thal_LP_R,VTA_L,Thal_PuL_R,Thal_PuI_L
LC_L,0.42703349252760825,0.14300702506938887,0.07154343593688205,0.12092289471666905,-0.09429829238634893,0.24993361422377375,0.18294650445927554,0.02102520691172264,0.0010450888171792123,0.17702615421754034,-0.35582128085552434,-0.006042956618222585,0.23436134558378724,0.0613433658896394,0.3502859846973597,-0.16923667800175043,-0.3775362002165663,-0.06533486404611086,0.28949020112501567,0.34373884351827017,0.07289450448137516,0.08196331281864597,-0.19739642481446967,0.18901453071100127,-0.1370823098825668,0.026045716269545608,0.4012114887030527,-0.0018189714711994824,-0.07347968458387863,-0.2520202417476053,0.2702893997674367,0.16570665727114917,0.08618940093399219,0.16590903542863114,0.05597365376279176,-0.6502344431146355,0.050550932241508556,-0.22523844455004655,-0.088330700741704,0.08108185257076968,1.0,-0.010797337151380303,0.2620849278214801,0.23196957848673905,0.35712712519931783,0.11530770555393369,-0.09973376254434524,0.3244997011554186,0.20511554302775642,0.0394037684300038,-0.4558699546323228,0.14576584640187984,-0.0680649425509575,0.4261439377937581,-0.32988119867418975,0.11152147464045473,0.21661382284878117,0.0733699939755706,0.1440322161248334,0.3909504613022947,-0.04347983511154096,-0.47782425589246247,0.1382484937809359,0.13232658508282855,-0.14106632860578813,0.3305233620462885,-0.18320309217003605,0.6242363002424499,0.4683725974717041,-0.1034188500389937,0.09235280506647485,-0.05317195455843612,0.35047563322669695,0.11872285096526744,0.07155102926498387,-0.04595571009663501,0.1847807325695698,0.32548264269583027,-0.11299285586033289,-0.002165372135260047,0.08950224788814459,0.005089087715715102,0.3857916687432203,0.19115301376329608,-0.24382831386341886,-0.1366246967106475,-0.015297588114464892,0.5304592424415862,0.15514502397404256,-0.4761645896878695,0.3663177567780849,-0.08503381564543755,0.4012799154896945,0.23221730070482813,0.31491369547674836,0.14887388218762432,-0.6702942253352739,-0.1378721824467715,-0.2556452373019921,0.12347082285989636,0.06532727731301356,0.21869520251411215,0.05068537353244805,-0.08146995053463099,0.015106893352713596,0.19168212087881192,-0.09310416452887917,-0.5383510836592751,-0.04150979882198593,-0.36945063932365585
Thal_PuL_L,0.1516741527907503,0.7098926325624727,0.10022041664097749,0.771345441082157,0.34056390187037544,0.5759234219651846,0.5436130917340197,0.4354061027904892,0.5772991364498417,0.9074360514749794,0.39344071697368876,0.38000001313291076,0.4607841466781345,0.7773906570464416,0.6658488750079687,0.6901463178499357,0.4223331581775776,0.6977084351180576,0.7453622216540576,0.5291373046532445,0.45093686713492315,0.5926497477868345,0.4525186098754861,0.7803460197405429,0.7993868079817386,0.39743802955655944,0.5525756315701368,0.4312175887299305,0.37123956415544074,0.6387669770259177,0.3514425148631514,0.8528135742856962,0.7682047720112429,0.5246672632428379,0.3799693464786841,0.27693047747785043,0.8062074619233199,0.6092711885645287,0.40118833908690493,0.2692011735132876,-0.010797337151380303,1.0,0.7031399704721045,0.6766120774541659,0.3341916348073025,0.8146891700049371,0.2448610727537839,0.49853126071233983,0.6823102108216985,0.8231022065228807,0.02923091014712587,0.7808590753544479,0.8065130412993105,0.22511198481418065,0.4368495202057721,0.9368336327827799,0.7918937366606494,0.7516317569698342,0.7518210962442291,0.7017341996309766,0.4583083775288881,0.5460441674396105,0.749194793322116,0.2785069226713262,0.5478043462823909,0.17525906111218703,0.210956341436291,0.3426774806639886,0.02948987348767236,0.7667286406688872,0.47539582960951127,0.8573171295661797,0.5845477674080211,0.7464322112194035,0.265573647461389,0.46990571160290223,0.3433232033342608,0.24044845294935574,0.4314726312539133,0.6154526412215668,0.8630490036423045,0.18355317093763387,0.5363276592705247,0.5987738551464801,0.5221202388540488,0.4825976858667468,0.6927840849268911,0.3886145809737953,0.7641718134902906,0.5158148570817108,0.4184322451150187,0.31931392839634903,0.3719038913168534,0.7524489864051743,0.6200778982819081,0.3454763684068069,0.34996827169842193,0.4479679199098868,0.4406484622387789,0.8180680904156468,0.5792842015510729,0.7764366533571007,0.03477492998985177,0.7787736423845122,0.40186256101320544,0.717557387782882,0.7607277169116888,0.005626029777139971,0.8309828853048393,0.6047212176345411
Heschl_R,0.3145004364246312,0.7433731860175831,-0.028205470308953127,0.6398635158406732,0.3236998162198069,0.5217341046032912,0.46585317191987496,0.25589117388549854,0.49609584570356824,0.7494455943124098,0.33804101516824947,0.33694443885599556,0.4512601911774797,0.7578761835273715,0.6951131330213228,0.38777889664479853,0.1599326595918815,0.4532235072835776,0.7444893357672342,0.5880995220744779,0.3517458677535464,0.3397891880418128,0.26346530077473684,0.63368496962535,0.5485271196808318,0.20361330487189558,0.6240611285325376,0.30590914200310626,0.25540129958912766,0.4414423341205655,0.40246984463212815,0.7560366893736419,0.612771505815617,0.5358735352725313,0.42107438227664995,0.07985807351562779,0.6164724224891974,0.5151315128709816,0.3479828603667278,0.3495331763033256,0.2620849278214801,0.7031399704721045,1.0,0.7217216971167499,0.418420645595023,0.7257001344841878,0.18865865320864464,0.34782287224270636,0.624095890419037,0.6458298375930509,-0.006299041333049621,0.7424960604609528,0.6093369592926849,0.20904595204511212,0.27899954695645623,0.7380721598671954,0.6869001261411395,0.6952494606440881,0.7649854353748491,0.7552157482637769,0.2377820931352866,0.16252497225056356,0.6889337247495327,0.15697283613632698,0.4519485456736563,0.1612391543294531,0.1893913560703792,0.4743894688862153,0.026942217489951622,0.4909435056735397,0.5627456384603796,0.6903133373462912,0.5603805335854797,0.6400052646573817,0.33675837132454073,0.14250369987451972,0.44685341099338666,0.2563765014528052,0.1878780771877774,0.36927103676907214,0.6973724541454478,0.043310246933012615,0.5695603265797585,0.5458994726941296,0.43488855279253236,0.38822448985787905,0.38415804889290917,0.36415766430677854,0.7156288680910959,0.24249911229409327,0.48874801426917935,0.08846371754680533,0.4848509607607575,0.7371618810300391,0.685928661095148,0.30708817448434866,0.122362545968745,0.27524927459811294,0.22301286249056992,0.6567195481637977,0.4399660766729333,0.8642491167137117,0.03564173496327538,0.6071390799057221,0.31673838547169564,0.7097212207767163,0.6544284261282125,0.02225760566872969,0.6825458711997425,0.31018923871364384
Frontal_Inf_Oper_L,0.30596031563854975,0.8509998657016175,0.11139494892913818,0.6685603984508247,0.43825744940566563,0.6179169051940615,0.5187435565575972,0.4063156621337017,0.5788617177722593,0.670906641554928,0.17170782377417565,0.6200276961134027,0.5623503727072044,0.6878054238497023,0.6927674839249932,0.48702704736641217,0.2165604396382164,0.5543695334755802,0.7715570378810928,0.5592313754751159,0.38411741537206756,0.39394449248244195,0.4572338708992489,0.8664683238125358,0.6318873257945425,0.05527201381590209,0.5566784568802796,0.3671865224113584,0.3478731439776306,0.5101964192473366,0.43072200956682305,0.7753571364033627,0.6015521623982946,0.5663316117494629,0.3394975129988504,0.06669521345871772,0.6561951976457867,0.5162009145397405,0.3647371468837458,0.37098166845725067,0.23196957848673905,0.6766120774541659,0.7217216971167499,1.0,0.4227601743208638,0.7885297903661677,0.4019779819316629,0.34694217163314967,0.8081268138142289,0.6485918994006015,-0.06067885268478483,0.704675203552376,0.6097602744447738,0.4034812307313132,0.3046943674474964,0.7179609328546975,0.6949554768679298,0.7087918996837491,0.7840131748965364,0.7273069468955219,0.5258899495443167,0.21809762389689857,0.6715506596380267,0.3287357038523512,0.6067673125345636,0.26672635725353366,0.11549768292061444,0.36700090648759703,0.13513377635567292,0.6171587644315218,0.6752789925727446,0.5944637484750984,0.6128950626891084,0.6738332658525782,0.46287570873456585,0.16669194469381934,0.4685908049698693,0.29511367951955064,0.3265248615989046,0.45439633288135706,0.644492555292216,0.4049681810755744,0.5970762214236834,0.5274213472633659,0.3931969015940073,0.39057336055520425,0.4697373324931539,0.3613163911408147,0.6629508998330389,0.49858068668029504,0.46392279434609784,0.135463703995356,0.41100508975465505,0.8175255640655124,0.6473666085296056,0.3240231674135996,0.2078819984841363,0.40383061370810736,0.2811381412837968,0.6961793443939779,0.5123666470348902,0.7910664760172879,0.002024097290788669,0.6141047144014938,0.23218424694555173,0.730162039428398,0.5039323235191677,-0.04229478770982941,0.5659531657247184,0.3779597079347529
Calcarine_L,0.45373717386064905,0.3899783270089128,0.4503704579108205,0.21087064916233314,0.3522583005020223,0.6572895811164339,0.8800578793859826,0.6122892404012299,0.18451687848687937,0.3583001827362798,0.1428064742116832,0.12460309006773847,0.45597291735642165,0.3892825218868741,0.6185518095768738,0.1628290641693404,-0.21350932721214005,0.2158430154821045,0.52202407698175,0.566177298475667,8.652579572987159e-05,0.06732485976663169,-0.1089833240630625,0.375700732550489,0.2838571539775446,0.05170512394173991,0.701455625022849,0.5172884770712458,0.33489284083276105,0.02313699670704209,0.9640608916947266,0.42435633692224506,0.29102127759181545,0.6833521505801675,-0.14438830266693709,-0.0837888938164385,0.35868725616181785,0.0031559478986890573,-0.11951202441747348,-0.04806998192117533,0.35712712519931783,0.3341916348073025,0.418420645595023,0.4227601743208638,1.0,0.5052705098105472,0.10188285177430588,0.6130401712666813,0.4291406494162658,0.2237709866132112,-0.07164622697476591,0.4490609000651467,0.02375734414933421,0.2901581796671409,-0.11971944112973133,0.3813440247128255,0.6352506536793685,0.287670719822452,0.39721559079220836,0.5287580849032093,0.10696685328842347,-0.1863501602480944,0.45607064113250484,0.48250271572487163,0.24090190097180547,0.37178341421875555,-0.09841349014144662,0.5594307565503363,0.707197076348867,0.2496506960669731,0.13359967818155408,0.44578183726477133,0.8678170715250692,0.6448282970397078,0.14035525694163503,0.1186234516560353,0.4153071627932426,0.7706992631230768,0.04255012387168081,0.29327716155664074,0.36130127435400666,-0.013988193015439633,0.6909253750494087,0.22291469215577941,0.12861085423976878,-0.06444832521307771,0.4031154632449491,0.45283279410414595,0.5426495023946345,-0.03651756727858933,0.6642752145179331,0.22910873151807445,0.5926083944996531,0.4964892846002777,0.481544266707641,0.26444515494174403,-0.12078060973870125,0.05588765782757538,0.18832468317791726,0.48295074162959795,0.48914937414304466,0.4214331410423253,0.09412537654184279,0.300215542727831,0.041874309871035506,0.5085426756150289,0.24270376923349632,-0.2880587921907339,0.19704651773929463,0.18915193147430134
Frontal_Inf_Tri_L,0.12736909403547053,0.679204874519347,0.08561840408989277,0.6690770322270484,0.3788087827651107,0.6669226672354319,0.6811984669987307,0.499031083970713,0.6350553133239054,0.8169033298792218,0.38375934239147214,0.42176537286297117,0.5537820209697385,0.8838833529603477,0.7411073927014198,0.6335625788231507,0.4173693697922482,0.6983785842332558,0.7890002212763384,0.5757336713514799,0.4434180110759807,0.4843040095265333,0.532365443172346,0.7721515002574292,0.7931080465554341,0.27041593773052564,0.564866312466954,0.45420219884291424,0.3572257975281495,0.7312898643270067,0.5267559580829643,0.8709216002676311,0.7845342580252735,0.5507570076755763,0.40247703492040227,0.28619698927934045,0.7684442416958511,0.6842604544280522,0.4928101579136853,0.39786842408389533,0.11530770555393369,0.8146891700049371,0.7257001344841878,0.7885297903661677,0.5052705098105472,1.0,0.37026720045980643,0.4299312744813723,0.660635376886869,0.7835782462276897,0.13199665510314015,0.8319552922531135,0.6962548395457001,0.22438505923384716,0.5134937245479138,0.8492576854050841,0.8135159592833415,0.8736009177964855,0.8493102960118841,0.7635756681164415,0.531013410653096,0.4276066614753138,0.9144416841160464,0.30437117745707126,0.7055389426916627,0.18325951406469027,0.20994716372475805,0.3207749439402088,0.10928669353713694,0.8215214764762834,0.6065331076866267,0.7618538020937935,0.6727908396232449,0.8119100189479448,0.4026237569119049,0.4430560830761421,0.38791934117462684,0.2870571016548633,0.4421041544684031,0.5928556551154546,0.8232937895474407,0.17136206518633293,0.6517243794427935,0.543050881567145,0.6350504077273834,0.5289889730141243,0.6529212021251128,0.32023222197900186,0.8989045186187675,0.5356347145921008,0.4801200704556775,0.4004085955983107,0.4869559697331277,0.7808216353250692,0.6705249464583256,0.3126530507796067,0.33059592290454903,0.481387648424573,0.451210542995804,0.81789538919164,0.7260562751679842,0.744704590267586,0.006704172871309701,0.6621435578870846,0.35317169075605565,0.8467798055468808,0.6805148751723399,0.07033110571971171,0.70228305944807,0.5986826855335877
OFCmed_L,-0.14401923495035632,0.2948140163494084,-0.09722485131580734,0.326650820115877,0.17721121928995495,0.20991050979615591,0.18903221371588644,0.09602326741839462,0.32475511220173364,0.16196512880200672,-0.049662396966969204,0.5300869272291427,0.19261692777369885,0.25980463391408926,0.17165585272082345,0.20598022459532017,0.29560696561350613,0.2629681627518471,0.18756991117198396,0.10562853774089029,0.40033558627710997,0.10248844170078077,0.4098725846258608,0.30902951329172346,0.44367285112050087,-0.09865868778041607,0.06564050177566523,0.10551488623286637,0.15426293694289234,0.438254300131618,0.08271057056901442,0.3145605022363796,0.2645370082781203,0.14262826995939296,0.1976861237329186,0.0974674768563817,0.4341232935187594,0.41134003404142866,0.4038476349127135,0.4910380897625898,-0.09973376254434524,0.2448610727537839,0.18865865320864464,0.4019779819316629,0.10188285177430588,0.37026720045980643,1.0,-0.176931047773032,0.28123766288505053,0.14993111908073836,0.42737164294285124,0.13760025480177296,0.3243412252244089,0.14969362855615712,0.2944946690573738,0.2949671438349801,0.18736149658534157,0.38683501804000503,0.35733619744568784,0.13069590643900267,0.5629468862882718,0.10934274630095364,0.31311342068182646,0.06468464009352529,0.6120340762330676,-0.02036132406300673,0.04748904619219674,0.00361755183673707,-0.1137861008005862,0.3659913662476006,0.4999658374262582,0.09939605911295042,0.18507274698473275,0.1879609416197357,0.4834052055420324,-0.18253585401097866,0.2272689671894967,-0.028585564738885395,0.3775734314303761,0.25441964977950765,0.26318465918571693,0.41060717947444886,0.11889422164882141,0.18549784225772714,0.43482568596792354,0.3802304463723424,0.14259956047834127,-0.20415421824021357,0.2782156803969561,0.42929415666313253,0.07411415622739924,-0.11534960591374926,0.09820535658888285,0.24674589343020184,0.10795232770882543,0.048364852762099085,0.41893771586914624,0.5496498952735285,0.27919470615956654,0.23321511063433178,0.4351560543647143,0.29381860051490516,0.020245658569897677,0.08404709097019816,-0.19688947777219806,0.2527464013644731,0.1924576318365591,0.12282917326014083,0.22348098444111889,0.15569717019725535
Thal_PuM_R,0.4084354038998603,0.4775533780442799,0.4926266320259442,0.3923373772017081,0.48109325081206405,0.5661570646578186,0.6236713932940537,0.5748321892299054,0.1355587283053693,0.5318608366927511,0.23884688681164115,-0.0010053043112654234,0.3205739980886187,0.3723085033277964,0.5702668302695748,0.32186916905139934,-0.2159143327332392,0.3507431314808306,0.5000239514307404,0.5658288750807831,-0.16343645656548977,0.40378340994119827,-0.21597244081789724,0.5147922779969899,0.3720557586617582,0.15187562638563948,0.6842080952617028,0.5024459500782771,0.26640610970424466,-0.03092045135449426,0.6289367058496068,0.4641110475003911,0.28889690383923833,0.5715346659123528,-0.22761712106568327,-0.02826992493870113,0.4473804995049164,-0.1338344163728003,-0.28962302215079766,-0.26224194117663796,0.3244997011554186,0.49853126071233983,0.34782287224270636,0.34694217163314967,0.6130401712666813,0.4299312744813723,-0.176931047773032,1.0,0.4206531731599335,0.33168637969871384,-0.12527821484339846,0.48650181500415834,0.2073755945329616,0.2595037896492375,-0.2306832524441116,0.471400775331001,0.5787849365510894,0.2645858800127363,0.37367210229763953,0.5183034435459858,-0.05163007877590926,-0.005452973802844037,0.3558826199118678,0.4435790859945102,0.03369526406816138,0.36021701067408457,-0.04663253971955215,0.6553247510806121,0.65516427211634,0.31208212367010874,0.02101252823652005,0.624131867464191,0.6529171624762383,0.52801919471437,0.028552682010822904,0.39633454823019704,0.1400349188106699,0.7111384052739316,-0.11469012405497069,0.2275177920522596,0.4465827285508829,-0.1145136737680571,0.5795902944498987,0.3267632549118058,-0.08023684350546938,-0.235362569348392,0.5140740629143393,0.5745831165713169,0.4973058388406969,-0.042640297075186816,0.6141867848319363,0.13322038706555275,0.4802980752435689,0.5531335353512485,0.4665475164704462,0.2887174841416078,-0.05710038788279871,0.005763201885846177,0.23311067097135885,0.45038156486771747,0.23738842087955336,0.4180161780710692,0.08520501763398622,0.4097897414245914,0.2902473026366706,0.503211253328487,0.25480292680669203,-0.3542417298898305,0.29315134644265106,0.41499837195751643
Insula_L,0.40801991460233117,0.8005096902416408,0.23126463846013415,0.6640510934713021,0.4334203127903987,0.5964206312247236,0.5229190590704146,0.40913475718880793,0.7305388125876764,0.6377601763018321,0.256858832318768,0.6320425385160736,0.5587700105573963,0.5501310716565173,0.6588715405781486,0.49608385614326633,0.05310337156676618,0.542714026854139,0.6950473647281282,0.544013518089091,0.399155932032936,0.3629102248436467,0.379889021185511,0.7939507852589666,0.5806508744756453,0.1453675490304096,0.5977981433662787,0.4662545781063725,0.4036759778485213,0.4518090001965287,0.4383903291846957,0.7256659377512991,0.4915053839014956,0.6055820752203148,0.20054047620588022,0.053757345622212405,0.6890891675843958,0.35121480494872015,0.21307590427531506,0.24241363547624128,0.20511554302775642,0.6823102108216985,0.624095890419037,0.8081268138142289,0.4291406494162658,0.660635376886869,0.28123766288505053,0.4206531731599335,1.0,0.5934797554166905,-0.13427405610414886,0.5914689428548418,0.5368333308351086,0.6038941059778463,0.2011602335280291,0.6743561691041959,0.6872449888196099,0.5753951960460469,0.65000563622173,0.6241765730479268,0.3981082826903195,0.18014261531944267,0.5833991128849646,0.3520021357217388,0.6436199428627656,0.2630472090363866,0.09549431084205322,0.44789818618769334,0.19307678330261502,0.5123591650759779,0.4754528703460377,0.6175835715453161,0.5973415062472358,0.649952119293824,0.43418984141640343,0.04838596703968004,0.4660300561370705,0.40814286332595107,0.3354998887881664,0.6133892861993803,0.5886188096181788,0.368396180428749,0.6121880190460044,0.5596175519847226,0.2541286852959453,0.3616570697346694,0.46975006400407693,0.45870945258097473,0.5595597502148368,0.4490166049990137,0.4985657781962248,0.10986947461699038,0.4202427528873116,0.709882669467643,0.618686863570355,0.4320981899718643,0.14704457207726826,0.39623867809619584,0.2901818625363362,0.6190832518190663,0.42230981280844104,0.7646056178142088,0.1093728446762494,0.6263810694684637,0.11643665328198094,0.6750401226930831,0.4460092204873034,-0.2486274533212168,0.5288263839782593,0.34481024934211146
Cerebellum_9_L,0.04416661523842957,0.5846760560379805,-0.04150614358062803,0.7025767791390851,0.13117957820238252,0.5960394282486432,0.4603052180053785,0.39586126271341926,0.5706259424675162,0.8044980784110866,0.2715840243960377,0.3109047057113528,0.5717465639317656,0.7796556103770103,0.6086032206067286,0.5917892955976304,0.48272108511482914,0.5843921738371198,0.6928837489904955,0.4942597988133947,0.5225879172728112,0.5389770681372059,0.44928246055708254,0.6493838119375616,0.6566154409672218,0.4183555798487872,0.3882094274712829,0.2292827215074283,0.26859554450941425,0.6276603814443862,0.2522627930922749,0.7501792307558677,0.8697482721985249,0.42325082313311657,0.508741068758208,0.21734773194635773,0.6690801365248935,0.7167597786198207,0.5381897130045011,0.3193846908350452,0.0394037684300038,0.8231022065228807,0.6458298375930509,0.6485918994006015,0.2237709866132112,0.7835782462276897,0.14993111908073836,0.33168637969871384,0.5934797554166905,1.0,0.019885115946441323,0.7922298439819719,0.7716777482683577,0.15256629503137772,0.47335173284968307,0.8323881171855675,0.7525462467638836,0.6966329938374772,0.7562597214963656,0.7399115222118623,0.4513423579872129,0.4764545454000992,0.7418612983494011,0.11794258034336916,0.4803566703607629,0.11147993727903409,0.16629319077331586,0.2522813797741484,-0.1070115289998513,0.7043225058100441,0.4667455579941701,0.673153538712742,0.49118156980648686,0.766841374143378,0.18186577649962427,0.49419689589774796,0.19215411384383846,0.10529248750522457,0.4486224185859764,0.5364286288259336,0.7550485767395211,0.1457903430014325,0.5169612425534564,0.5859938295292366,0.5321933565176696,0.5261689124570673,0.6012962485482968,0.3677613817245797,0.7402297077674546,0.42639738278038003,0.3282379482913918,0.470783003952851,0.35347554718289276,0.6836103547513899,0.622234359437625,0.2695855466738762,0.25078590064642026,0.3359593642779079,0.222547485399324,0.8535120347332834,0.4849596481290608,0.7077205137497928,-0.07882356426405075,0.7885403113528779,0.4103904429941108,0.6075497863537306,0.678148356401796,0.08982977441715806,0.7445373740574585,0.4673030839973137
